ID,Año,Fecha,Publicacion,Fecha o numero fuente,Tipo documental,Ruta,Estado del indice real,Calidad de lectura,Entradas curadas,Pasajes automaticos,Pasajes OCR,Paginas detectadas,Temas,Uso en la web,Resumen para indice,Observaciones
e694dc8b332c,1995,1995,Programa de fiestas,1995F,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1995F.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,5,5,"1, 2, 4, 5, 6","alarde, companias, mandos, musica, recorrido, ritual, tamborrada",Referencia localizada por OCR visual; revisar contra imagen original,"16.00etan: | GENERALAK ETA BERE ONDORENGO BURUZAGIEK ALARDEKO KONPAINIAK BEGIZTATUKO DITUZTE [ —18 O0etan: | Ibarlan ERR | T — —]] EO Viernes 30 a — Alborada f /_\\\ \(\/\ ) [05.00 horos:] Txalaparta en diferentes barrios - 10000 horas:) en la | — — en la compa del monte San Marcial, comida de carócier popular previa llamada de ordenanza, se organizará el regreso | 30 Ostirala San Martzial mendi historikoan meza. | 8 en N E 1 Sábado 7 N — DIANA interpretada por los DULZAINEROS URANZU ENN ( U 800 horas] en la ploza Urdanibia, CONCURSO",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
1caf3dd5f047,1995,1995,Programa de fiestas,1995G,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1995G.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,4,4,"1, 2, 5, 6","alarde, companias, musica, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"Larunbata 1 — [08-00eron:] DIANA, URANZU DULTZAINARIEKIN: % [08-00etan:] Urdanibia plazan ABERE LEHIAKETA, Irungo Euskal | SZ 1 Sábado en el frontón Uranzu, PARTIDOS DE PELOTA PROFESIONAL, organizados por Kurpil | Kirolok ) [8-30 horos:] en la | Iruneses: Irundarrok: Un año más tenemos la alegría de Aurten ere poz handiz elkarri zorionizeko congratularnos con todo | ""n E í TODO LO MEJOR \ EEE ee a E aa i a PARA SU BANO E — a — A Z el SAN MARTZIAL MEl - — _A Exposición: C/ Juan Arana,",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
ad2b47137ea9,1995,1995,Programa de fiestas,1995H,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1995H.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,2,2,"3, 5","alarde, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"Los Sanmarciales Sanmartzialak en cifras zifretan CARTEL Y PROGRAMA KARTELA ETA EGITARAUA Edición de 21.000 ejemplares d | Kontutan hartzekoa Los AUTOBUSES y TAXIS con destino Ekainaren 30ean San Martzial Mendira al monte San Marcial, el día 3",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
bff2cf6d0295,1995,1995,Programa de fiestas,1995I,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1995I.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,2,2,"1, 2",companias,Referencia localizada por OCR visual; revisar contra imagen original,Pasaje localizado por OCR visual | - B£ ANAKA - Telf.: 61 39 62 IRUN | Deposito legal: S$ - 649 / 95 OHARRA Hiri honetako Udal Txit Gorenak ez du jaietan g,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
61bd6dd5d14f,1995,1995-02-01,El Irunés - Año 7 - Numero 29,1995-02-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1995/1995-02-01 - El Irunés - Año 7 - Numero 29.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,7,0,,"Alarde, companias, mandos, musica, ritual",Referencia localizada por barrido textual,"5 MILLONES Y MEDIO DE | Día 30.(San Marcial). A las 10 de la ma- de una forma y tener el pueblo de otra. Uno de las propias | G R U P O TELEFO N IC A | Por nuestra parte añad im os, que en un bondadoso ""frere"" ó Hermano de las Es­ oye las dianas y marc | hacer, que nos permita estar por ahí bastan­ tarde, inauguración del Monumento al Ge­ está volcando",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
882cf83441bf,1995,1995-03-01,Bidasoan - PH IRUN 0002,1995-03-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1995/1995-03-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,6,0,,"Alarde, companias, mandos, musica, ritual, suspensiones/cambios",Referencia localizada por barrido textual,"El capitán de alabarderos, Joshé Eizaguirre, vivía en la c^lle na santa. | Próximos a estos devotos caballeros realizaban asimismo su | altas de la “ compañía” , organizando los turnos de las guardias, y | les permitan adecuarse a la nueva situación ante la implantación del hipermercado Araso de la ma­ | los actos, Monte Aldab^ etc.; museo del alarde, c) Construir en eí|[jbsuelo 2 ó 3 plantas rotati­",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
9d47a9e32ca9,1995,1995-05-01,El Irunés - Año 7 - Numero 30,1995-05-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1995/1995-05-01 - El Irunés - Año 7 - Numero 30.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,7,0,,"cantineras, companias, mandos, musica, ritual",Referencia localizada por barrido textual,"EN EL «SUKALKI | Exportadores de Vinos de Rioja, que viene a Pedrós. Cantinera del Alarde de San Marcial MIGUELTXO ALMANDOZ | IMAGEN DE SAN MARCIAL | MI VOTO EN BLANCO to del 97% y Dinamarca con 8 millones y | TURISTAS ITALIANOS",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
23a77b755c95,1995,1995-06-01,Bidasoan - PH IRUN 0002,1995-06-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1995/1995-06-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,8,0,,"Alarde, companias, mandos, ritual",Referencia localizada por barrido textual,"Como Q eneral del Alarde, quiero daros las gracias porque | EXTRAORDINARIO DE SAN MARCIAL a cargo del | FIESTAS DE SAN MARCIAL 199§ | Pág, 6 • Fiestas de San Marcial 1995 | Tiro San Marcial.",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
6aab6a072ef4,1995,1995-06-01,El Irunés - Año 7 - Numero 31,1995-06-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1995/1995-06-01 - El Irunés - Año 7 - Numero 31.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,6,0,,"Alarde, cantineras, companias, mandos, musica, ritual, suspensiones/cambios",Referencia localizada por barrido textual,CANTINERAS | Cantalou. reducción de hacheros. Un total de 25 es una tancia sum a para la econom ía en general y q | DE CARTELES SAN MARCIAL | EL IRUNES VIDA Y MILAGROS DE SAN MARCIAL 14 | Felices Fiestas de San Pedro y San Marcial... en IRUN,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
eefe73828b42,1995,1995-06-30,Egunkaria,1995-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1995/1995-06-30 - Egunkaria.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,4,0,,"Alarde, musica",Referencia localizada por barrido textual,"EDURNE ELIZONDO / IRUÑEA | elkarrizketa zabalduz joatea: etxeko bes- dute San Martzial. 300 70' | koak bailira. San Martzial jaien egoitzean. | zikina, guztiok ohean elkarrekin bagina». Ez San Martzial Zuzendaria: MarTxelo Otamendi",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
a2fa0cda3a1d,1995,1995-09-01,Bidasoan - PH IRUN 0002,1995-09-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1995/1995-09-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,5,0,,"cantineras, companias, mandos, musica, ritual",Referencia localizada por barrido textual,"El 8 de Septiembre volveremos a renovar el voto Irailaren San berriro ere, gure Zaindari den Ama | Imprime: Gráficas ZUBI tenso y serio de la Compañía Gora Ama Guadalupekoa con su abanderado al | Pág. 12 •75 Aniversario de la Tamborrada Pág. 55 •Qorsarios de Hondarribia (C. Aguirreche) | las Cantineras del Alarde. | tradicional Alarde, que celebramos todos los años, en conmemoración del",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
9a7e8f6d8b71,1995,1995-09-01,El Irunés - Año 7 - Numero 32,1995-09-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1995/1995-09-01 - El Irunés - Año 7 - Numero 32.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,6,0,,"Alarde, cantineras, companias, mandos, musica, ritual",Referencia localizada por barrido textual,"DECIMOQUINTO compañías de Infanteria, Burgomaestre y tres acompasar el Agur Jaunak en un final bri­ | DECIMOQUINTO compañías de Infanteria, Burgomaestre y tres riñosamente a los músicos guipuzcoanos y | EL MERCADILLO SEMANAL | das de oro musicales. nización de un nuevo Alarde de Bandas de | de San Pedro y San Marcial, desde el 23 de",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
1bcd4478cd49,1995,1995-12-01,Bidasoan - PH IRUN 0002,1995-12-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1995/1995-12-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,4,0,,"cantineras, companias, mandos, musica, ritual",Referencia localizada por barrido textual,"AMBULANCIA MAIZ: ..................................................... 463333 GRUAS SAN MARCIAL:.... | Alarde de San Marcial en sustitución | Pág. 34 •Archivo fotográfico de José Mari Castillo Pág. 82 • Israel: Compañero de Viaje (M, Domíngue | vias de capitanes en la casa consistorial, que con anteriori­",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
8bdebdfa7e93,1996,1996,Programa de fiestas,1996A,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1996A.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,1,1,3,alarde,Referencia localizada por OCR visual; revisar contra imagen original,"Terenos que ser conscientes de que mestras aurreko urteetan íiestas son algo más que un pasatienpo, algo más bezala, zue",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
ed46421e703a,1996,1996,Programa de fiestas,1996B,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1996B.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,4,4,"1, 2, 3, 4","alarde, companias, musica, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"Él Gereral del alarde Alardeko Jenerala M& Javier Vergara Iribarren e 1run — as | | Prosrama Oficial 9 g ó I de las Fiestas de ko —| a a San Pedro y San Pedro eta San Marcial San Martzial 9 g 6 ]aíetale | — EKAINAK 23 JUNIO - N domingo 08,00 horas 08,00etan desde el Frontón Uranzu, salida de la prucha PEDAL EGUNeko proba zi | 17,00 horas 17,00etan en las campas del Campo de Tiro de San Marcial, San Martzial Tiro Zelaian ARTZAIN ZAKURREN CONCURS",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
1a4780994dbb,1996,1996,Programa de fiestas,1996C,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1996C.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,2,2,"1, 3","companias, musica, recorrido, tamborrada",Referencia localizada por OCR visual; revisar contra imagen original,"EAIRE 24 JUNIO j Ó lunes 20,00 horas 20,00etan en el local de la Asociación Fotográfica Irunesa, IRUNGO ARGAZKI ELKARTEA | — 23,00 horas 23,00etan en la Plaza Urdanibia, ensayo de la Banda y Urdanibia plazan San Martzial Alardeko Banda eta Tam",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
f676b5ca73fa,1996,1996,Programa de fiestas,1996D,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1996D.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,3,3,"2, 3, 4","caballeria, cantineras, companias, musica, recorrido, tamborrada",Referencia localizada por OCR visual; revisar contra imagen original,"Pasaje localizado por OCR visual | EKATNAK 28 JUNIO — 0 viernes 23,00 horas 23,00etan desde la Plaza Alberto Anguera, recorriendo Calle Alberto ANGUERA pla | S S = Z 2 5 z I S S S K Lg Z E A E Z < = G TAMBORRADA BANDA CABALLERIA a urrrz rrr rrr rr rrr Z S | Z 5 = = z ; = O A BI",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
9747ef495711,1996,1996,Programa de fiestas,1996E,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1996E.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,3,3,"1, 4, 5","companias, mandos, musica, recorrido, tamborrada",Referencia localizada por OCR visual; revisar contra imagen original,"Elkarteake antolatuta 10,00 horas 10,00etan en la Sala Capitular de la Casa Consistorial, Udaletzeko Areto Nagusian BAND | Grupo BELEA 24,00 horas 24,00etan CORRECALLES por el itinerario habitual, con la ohiko ibilbidectan KALE-JIRA, “IRUN HIR | Alborada 06,00 horas 06,00etan en la Plaza San Juan, LA BANDA DEL ALARDE San Juan plazan ALARDEKO BANDAK inlerpretará la",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
3c5bc45df503,1996,1996,Programa de fiestas,1996F,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1996F.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,5,5,"1, 2, 3, 4, 5","caballeria, companias, mandos, musica, recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"Las fuerzas del Alarde se dirigirán a la ARRANKADA. | IKAINAK 30 JUNIO d á domingo 12,00 horas 12,00etan Misa de campaña en el monte San Marcial. | Pasaje localizado por OCR visual | Pasaje localizado por OCR visual | 17,00 horas 17,00etan en la Plaza Urdanibia VI CONCURSO DEL Urdanibia Nazan DANTZA ASKATUAREN VI BIDASOA DE BAILE A LO S",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
0e98e63b308f,1996,1996,Programa de fiestas,1996G,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1996G.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,2,2,"1, 5","companias, recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"Pasaje localizado por OCR visual | disponemos a celebrar mestras queridas Tiestas de San Pedro y San iareial y, dentro de las misas, el acto principal lo c",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
8113e8127fab,1996,1996,Programa de fiestas,1996H,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1996H.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,3,3,"1, 2, 4","alarde, companias, recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"Amaia, exposición Filatélica 18,00etan: Amaia Kultur Zentroan San Martzial Alardearen Conmemoración Alarde San Marcial, | 18.00 horas: de la Plaza Urdanibia, XX SUBIDA 18,00ctan: Urdanibia plazatil SAN MARTZIALERAKO ATL TICA A SAN MARCIAL, or | b S * - A todos ellos les deseamos h < \?*; AK E7 | unosfelices sanmarciales.",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
